Sample_ID,x,y,Date_BC_AD_Start,Date_BC_AD_Median,Date_BC_AD_Stop,Date_C14,C14_ages,C14_sds,MDS_C1,MDS_C2
SUA002,4255284.2026785575,1864440.5911192207,-2271,-2132,-2032,(MAMS-28655:3732±30),3732,30,0.0354,0.01985
I7210,4610515.238274822,3041163.581565826,-2200,-2129,-2037,(PSUAMS-4236:3730±20),3730,20,-0.01394,3.5e-4
I5665,3190796.702159431,2284275.9186694403,-2281,-2128,-1982,(Poz-49174:3730±40),3730,40,0.00956,0.01352
I2604,3529810.7130894926,3177101.6105506592,-2270,-2128,-2031,(SUERC-26241:3730±30),3730,30,-0.02361,-0.00569
I3122,4628987.081657886,1654667.4394095016,-2270,-2128,-2031,(PSUAMS-1985:3730±30),3730,30,0.03783,0.00607
BNL006,4652669.791754189,3017371.8494224995,-2200,-2120,-2040,NA,NA,NA,-0.02914,-0.00514
I2445,3544170.3472641828,3247959.214103883,-2339,-2118,-1926,(Poz-83407:3650±35);(OxA-8806:3785±40),3650;3785,35;40,-0.02006,1e-5
I5382,3592054.8922993764,3547973.010330448,-2280,-2118,-1979,(OxA-8728:3725±40),3725,40,-0.0233,-0.00763
I3484,3200505.738066843,1816060.0788465817,-2340,-2118,-1900,(Rome-1687:3720±70),3720,70,0.01602,0.01162
KNE006,4626002.096905859,3009618.898532035,-2200,-2115,-2030,NA,NA,NA,-0.03091,-0.00981
VLI058,4637202.774579036,3037813.782632078,-2202,-2115,-2030,(UBA-23642:3725±28),3725,28,-0.02692,-0.00834
I3874,4031656.7419008687,2380934.072911277,-2199,-2113,-2034,(PSUAMS-1835:3725±25),3725,25,-0.00932,5.2e-4
I3256,3646480.009638935,3274832.5177241615,-2266,-2108,-1986,NA,NA,NA,-0.021,-0.00409
I2452,3545714.0512353103,3366918.556981092,-2274,-2104,-1980,(Poz-83405:3735±35);(Beta-444979:3700±30),3735;3700,35;30,-0.02195,-0.00571
I3485,3200505.738066843,1816060.0788465817,-2300,-2100,-1900,NA,NA,NA,0.02451,0.01805
I5750,3990018.4876789907,3302842.3866176996,-2600,-2100,-1600,NA,NA,NA,-0.02374,-0.00443
I6777,3498519.376951213,3181780.6555712908,-2300,-2100,-1900,NA,NA,NA,-0.02603,-0.00889
I8048,3081586.159562714,1660799.3234742144,-2200,-2100,-2000,NA,NA,NA,0.01898,0.01628
I2457,3501649.990688846,3183641.33548236,-2199,-2097,-2029,(SUERC-69975:3717±28),3717,28,-0.02393,-8.9e-4
MX189,4185874.282891663,2684006.399967091,-2197,-2093,-2035,(BE-7986:3721±20),3721,20,-0.02362,-0.00649
MX288,4236397.10359904,2739910.4793274384,-2199,-2093,-1984,(MAMS-21968:3712±29),3712,29,-0.0107,0.00422
PDA002,4641982.880905086,3014252.5149490684,-2197,-2093,-2034,(MAMS-30756:3720±21),3720,21,-0.02926,-0.00938
I14676_published,4201540.244123988,1966871.6128066787,-2198,-2092,-2029,(PSUAMS-6690:3715±25),3715,25,0.03611,0.02014
MIS005,4734810.499957264,3002919.146414859,-2198,-2092,-2031,(CRL-20111:3716±24),3716,24,-0.02201,-0.0032
I1767,3592054.8922993764,3547973.010330448,-2201,-2091,-1977,(OxA-8651:3705±35),3705,35,-0.01328,-2.4e-4
I2454,3643928.8495204966,3294305.2151537994,-2197,-2088,-1981,(OxA-24595:3703±28),3703,28,-0.02785,-0.00746
I7199,4633591.685235001,3002376.6913447245,-2195,-2087,-1982,(PSUAMS-3886:3700±25),3700,25,-0.02966,-0.00727
RISE71.SG,4323086.099003224,3730323.61015137,-2195,-2087,-1982,(OxA-28269:3701±26),3701,26,-0.02488,-0.01086
MX251,4236397.10359904,2739910.4793274384,-2197,-2087,-1979,(MAMS-21967:3700±30),3700,30,-0.01572,-0.00108
KNE002,4626002.096905859,3009618.898532035,-2195,-2087,-1984,(MAMS-30771:3705±24),3705,24,-0.02486,-0.0074
I4888,4639544.287968983,3010759.6996299434,-2193,-2086,-1985,(PSUAMS-2846:3700±20),3700,20,-0.01035,-0.00212
I7807,4731674.71331183,1547017.6467710792,-2193,-2086,-1985,(PSUAMS-6468:3700±20),3700,20,0.03876,-0.00304
I11737,6942120.840484181,3806460.019993139,-2195,-2086,-2031,(PSUAMS-4902:3710±20),3710,20,-0.07318,-0.03987
KBD002,6863599.999649896,2871837.5571347703,-2191,-2086,-1983,(MAMS-19727:3695±20),3695,20,-0.03911,-0.03464
POST_12,4387138.001618896,2798453.566352684,-2192,-2086,-1984,(MAMS-18956:3697±20),3697,20,-0.03647,-0.01173
I5373,3544720.421981199,3392605.3654351123,-2193,-2085,-1980,(BRAMS-1230:3694±25),3694,25,-0.02646,-0.0074400000000000004
MIB084,4734810.499957264,3002919.146414859,-2192,-2085,-1979,(CRL-20108:3690±24),3690,24,-0.02506,-0.0053
I7198,4633591.685235001,3002376.6913447245,-2192,-2083,-1976,(PSUAMS-3885:3685±25),3685,25,-0.03333,-0.00945
I7635,3592054.8922993764,3547973.010330448,-2195,-2083,-1976,(BRAMS-1286:3690±28),3690,28,-0.02319,-0.00377
KBD001,6863599.999649896,2871837.5571347703,-2195,-2083,-1974,(UGAMS-13455:3690±30),3690,30,-0.03432,-0.03689
PSS4170.SG,3848407.3618901432,2843373.9044975713,-2195,-2083,-1974,(Beta-490471:3690±30),3690,30,-0.00689,0.00477
I1705,6761873.09433732,1409694.7624947403,-2197,-2082,-1959,(Poz-81096:3690±35),3690,35,0.0294,-0.03043
I1502,5139649.4364443505,2732603.774815103,-2193,-2081,-1974,(OxA-23799:3686±28),3686,28,-0.00984,0.01766
SUC001,4189120.7707556174,1969325.8702785047,-2139,-2081,-1975,(MAMS-38294:3677±21),3677,21,0.03258,0.01637
I4074,3990018.4876789907,3302842.3866176996,-2279,-2079,-1897,(GrA-15597:3690±60),3690,60,-0.02893,-0.00833
I14675,4201540.244123988,1966871.6128066787,-2190,-2079,-1973,(PSUAMS-6689:3680±25),3680,25,0.03585,0.01803
KNE001,4626002.096905859,3009618.898532035,-2193,-2070,-1953,(Bln-5436:3679±34),3679,34,-0.02172,-0.00262
PMI004,4645165.081095306,3014894.637451002,-2188,-2066,-1955,(KIA-35083:3675±30),3675,30,-0.02888,-0.00687
I2477,4347395.548958644,2409905.4562239572,-2200,-2065,-1930,NA,NA,NA,0.03725,0.01237
I1979,4347395.548958644,2409905.4562239572,-2200,-2065,-1930,NA,NA,NA,0.0187,-0.00587
I7043,5002450.958649353,2743555.527838505,-2136,-2063,-1973,(PSUAMS-4036:3670±20),3670,20,0.00495,-0.00401
I7249,4617778.110673852,3017057.6757968636,-2136,-2063,-1973,(PSUAMS-4499:3670±20),3670,20,-0.01697,-0.00401
I0804,4450241.754196847,3119065.938648275,-2138,-2060,-1958,(MAMS-22821:3671±26),3671,26,-0.02473,-0.00489
I2478,4343995.319491697,2407672.8031686554,-2195,-2055,-1938,(LTL-5035:3671±40),3671,40,0.00626,-8.2e-4
PMI003,4645165.081095306,3014894.637451002,-2191,-2054,-1945,(UtC-13189:3670±35),3670,35,-0.02782,-0.00891
I0070,5768707.756979069,1485585.5904137995,-2400,-2050,-1700,NA,NA,NA,0.04182,-0.01862
I0071,5768707.756979069,1485585.5904137995,-2400,-2050,-1700,NA,NA,NA,0.03929,-0.01813
I0073,5768707.756979069,1485585.5904137995,-2400,-2050,-1700,NA,NA,NA,0.04283,-0.0161
I0074,5768707.756979069,1485585.5904137995,-2400,-2050,-1700,NA,NA,NA,0.03881,-0.01838
I9005,5768707.756979069,1485585.5904137995,-2400,-2050,-1700,NA,NA,NA,0.0411,-0.01546
I0419,6909318.2054998465,4074458.5354658505,-2200,-2050,-1900,NA,NA,NA,-0.03061,-0.01523
ETM018,6711863.036988586,1837981.3621472851,-2135,-2050,-1958,(MAMS-41635:3667±26),3667,26,0.02499,-0.03731
CHL002,4686061.524301872,3024170.945077553,-2200,-2050,-1900,NA,NA,NA,-0.02312,-0.00585
CHL005,4686061.524301872,3024170.945077553,-2200,-2050,-1900,NA,NA,NA,-0.02909,-0.01064
CHL007,4686061.524301872,3024170.945077553,-2200,-2050,-1900,NA,NA,NA,-0.03088,-0.0056
KO7002,4695004.075819807,3001825.563976209,-2200,-2050,-1900,NA,NA,NA,-0.03053,-0.01489
ROU001,4622604.196712305,3042630.8916257923,-2200,-2050,-1900,NA,NA,NA,-0.03094,-0.00983
ROU006,4622604.196712305,3042630.8916257923,-2200,-2050,-1900,NA,NA,NA,-0.02404,-0.00286
ROU007,4622604.196712305,3042630.8916257923,-2200,-2050,-1900,NA,NA,NA,-0.033,-0.00731
VLI039,4637202.774579036,3037813.782632078,-2200,-2050,-1900,NA,NA,NA,-0.02561,-0.01068
VLI061,4637202.774579036,3037813.782632078,-2200,-2050,-1900,NA,NA,NA,-0.02426,-0.00847
I2567,3547979.3960675597,3718919.2747653862,-2265,-2049,-1887,(SUERC-4072:3615±40);(SUERC-4083:3725±35),3615;3725,40;35,-0.02549,-0.0044
BNL002,4652669.791754189,3017371.8494224995,-2140,-2045,-1950,NA,NA,NA,-0.02747,-0.00459
BNL004,4652669.791754189,3017371.8494224995,-2140,-2045,-1950,NA,NA,NA,-0.02902,-0.00575
ROU004,4622604.196712305,3042630.8916257923,-2130,-2045,-1960,NA,NA,NA,-0.02826,-0.0074
I2598_published,3501649.990688846,3183641.33548236,-2137,-2042,-1949,(NZA-32494:3664±30),3664,30,-0.02677,-0.00786
OBKR_80,4386284.745640851,2795219.8649874316,-2135,-2042,-1955,(MAMS-18901:3664±24),3664,24,-0.01443,-0.00228
POST_47,4387138.001618896,2798453.566352684,-2135,-2038,-1952,(MAMS-18965:3662±24),3662,24,-0.00776,-4.4e-4
I4073,3990018.4876789907,3302842.3866176996,-2195,-2037,-1895,(GrA-15598:3660±50),3660,50,-0.02881,-0.0067
I3255,3646480.009638935,3274832.5177241615,-2137,-2036,-1945,(SUERC-49482:3661±31),3661,31,-0.0247,-0.00483
BNL003,4652669.791754189,3017371.8494224995,-2134,-2036,-1951,(MAMS-30776:3661±24),3661,24,-0.02271,-0.0029
I2618,3548731.7878475226,3615557.412536798,-2135,-2034,-1949,(OxA-26254:3660±28),3660,28,-0.02109,-0.00639
KO1011,4690958.354162065,3004215.4560134844,-2135,-2034,-1950,(UGAMS-9622:3660±25),3660,25,-0.02874,-0.01036
MIB078,4734810.499957264,3002919.146414859,-2135,-2034,-1950,(CRL-20100:3660±25),3660,25,-0.02117,-0.01156
MIG010,4734810.499957264,3002919.146414859,-2134,-2032,-1950,(CRL-20113:3659±23),3659,23,-0.02944,-0.00512
MIG011,4734810.499957264,3002919.146414859,-2134,-2031,-1949,(CRL-20114:3658±24),3658,24,-0.01868,-0.00789
I3875,4031656.7419008687,2380934.072911277,-2134,-2026,-1945,(PSUAMS-1834:3655±25),3655,25,-0.01454,7.1e-4
I3743,4255023.11279822,1864111.8910437874,-2134,-2026,-1945,(PSUAMS-2076:3655±25),3655,25,0.03772,0.0198
KO7001,4695004.075819807,3001825.563976209,-2134,-2026,-1946,(MAMS-30792:3655±24),3655,24,-0.02652,-0.01152
I4068,3990018.4876789907,3302842.3866176996,-2132,-2025,-1949,(PSUAMS-2318:3655±20),3655,20,-0.02842,-0.00392
I2461,3506697.906526535,3178530.248182446,-2150,-2025,-1900,NA,NA,NA,-0.02506,-0.00588
I6561,6271435.102219541,3311204.2637389796,-2132,-2025,-1949,(PSUAMS-8927:3655±20),3655,20,-0.02952,-0.01578
RISE371.SG,5106004.895571138,2621402.7162205037,-2137,-2024,-1936,(OxA-30988:3653±32),3653,32,-0.01578,-0.00207
I0116,4437852.512531057,3146812.0125714196,-2136,-2019,-1933,(MAMS-21495:3650±32),3650,32,-0.02214,-0.00358
KNE007,4626002.096905859,3009618.898532035,-2131,-2019,-1946,(MAMS-30774:3651±20),3651,20,-0.01724,-0.01028
I0803,4450241.754196847,3119065.938648275,-2134,-2018,-1939,(MAMS-22822:3650±26),3650,26,-0.02619,-0.01103
BNL009,4652669.791754189,3017371.8494224995,-2133,-2016,-1940,(MAMS-30779:3649±24),3649,24,-0.024,-0.01063
KNE003,4626002.096905859,3009618.898532035,-2130,-2013,-1945,(MAMS-30772:3648±19),3648,19,-0.02003,-0.00367
CHL008,4686061.524301872,3024170.945077553,-2120,-2010,-1900,NA,NA,NA,-0.02586,-0.00755
I4069,3990018.4876789907,3302842.3866176996,-2191,-2009,-1884,(GrA-6477:3640±50),3640,50,-0.02456,-0.00124
MX256,4236397.10359904,2739910.4793274384,-2133,-2004,-1899,(MAMS-21971:3641±29),3641,29,-0.00421,9e-5
SUC003,4189120.7707556174,1969325.8702785047,-2129,-2003,-1940,(MAMS-38296:3643±20),3643,20,0.03507,0.01796
MIB077,4734810.499957264,3002919.146414859,-2131,-2002,-1929,(CRL-20099:3641±24),3641,24,-0.02858,-0.00834
POST_99,4387138.001618896,2798453.566352684,-2132,-2002,-1927,(MAMS-18969:3641±25),3641,25,-0.01227,-0.0029
I1770,3642686.2936659004,3504084.5923427977,-2400,-2000,-1600,NA,NA,NA,-0.02288,-0.00411
I7670,6845311.088754082,4124348.7080742074,-2128,-1999,-1938,(PSUAMS-4274:3640±20),3640,20,-0.05646,-0.02915
I4075,3990018.4876789907,3302842.3866176996,-2126,-1995,-1931,(PSUAMS-2337:3635±20),3635,20,-0.02539,-0.00743
POST_131,4387138.001618896,2798453.566352684,-2126,-1995,-1931,(MAMS-18971:3635±20),3635,20,-0.00405,0.00418
RISE254.SG,4997054.001347062,2731353.8837641394,-2128,-1993,-1896,(OxA-29842:3631±29),3631,29,0.00851,-0.01474
I2455,3643928.8495204966,3294305.2151537994,-2127,-1993,-1897,(OxA-24594:3631±28),3631,28,-0.02654,-0.0061
I6604,3176772.731392774,2029186.2678015898,-2129,-1992,-1895,(Ua-35012:3630±30),3630,30,0.03496,0.03289
NV3001,6767579.271695115,2939112.6884274622,-2125,-1992,-1899,(MAMS-29812:3631±22),3631,22,-0.06342,-0.0367
I7800,4731674.71331183,1547017.6467710792,-2125,-1991,-1899,(PSUAMS-6466:3630±25),3630,25,0.03367,-0.00093000000000000005
VLI045,4637202.774579036,3037813.782632078,-2193,-1989,-1777,(UBA-27395:3623±58),3623,58,-0.02432,-0.01081
I2462,3720422.0931792734,3171032.8840370756,-2131,-1987,-1889,(SUERC-40718:3625±35),3625,35,-0.00385,0.00268
I2447,3544170.3472641828,3247959.214103883,-2117,-1985,-1896,(PSUAMS-2336:3625±25),3625,25,-0.02457,-0.00351
CHL003,4686061.524301872,3024170.945077553,-2120,-1983,-1894,(MAMS-40617:3623±28),3623,28,-0.03261,-0.00699
OBKR_50,4386284.745640851,2795219.8649874316,-2111,-1982,-1897,(MAMS-18895:3623±23),3623,23,-0.00638,0.0037
I6679,3590692.1458826936,3637064.267457816,-2129,-1981,-1888,(OxA-5553:3621±34),3621,34,-0.02199,-0.00308
VLI065,4637202.774579036,3037813.782632078,-2138,-1981,-1779,(UBA-27396:3618±52),3618,52,-0.01964,-0.00922
VLI060,4637202.774579036,3037813.782632078,-2140,-1980,-1820,NA,NA,NA,-0.01759,-0.00405
OBKR_93,4386284.745640851,2795219.8649874316,-2111,-1980,-1896,(MAMS-18908:3621±23),3621,23,-0.00696,-0.00235
MIG009,4734810.499957264,3002919.146414859,-2032,-1979,-1898,(MAMS-30492:3621±19),3621,19,-0.02151,-0.00504
POST_35,4387138.001618896,2798453.566352684,-2033,-1979,-1897,(MAMS-18962:3621±20),3621,20,-0.01188,-0.00431
MX280,4236397.10359904,2739910.4793274384,-2108,-1978,-1896,(MAMS-21975:3620±22),3620,22,-0.0117,0.00151
MIB069,4734810.499957264,3002919.146414859,-2116,-1978,-1892,(CRL-19443:3619±27),3619,27,-0.02726,-0.01057
POST_32,4387138.001618896,2798453.566352684,-2031,-1977,-1898,(MAMS-18961:3619±20),3619,20,-0.00845,0.00379
MIS007,4734810.499957264,3002919.146414859,-2108,-1974,-1892,(CRL-20094:3616±24),3616,24,-0.02017,-0.00357
I3132,3527559.415213689,3921200.479602858,-2124,-1973,-1885,(SUERC-69070:3614±33),3614,33,-0.02072,-0.00495
BNL008,4652669.791754189,3017371.8494224995,-2111,-1973,-1891,(MAMS-30778:3615±26),3615,26,-0.02327,-0.00731
RISE391.SG,7376446.79317758,4088377.242672043,-2125,-1970,-1883,(OxA-30998:3612±34),3612,34,-0.03438,-0.01477
I0047_published,4393069.420378387,3198945.687514141,-2115,-1970,-1886,(MAMS-21481:3612±30),3612,30,-0.02003,-0.00489
UNTA58_147,4387186.014689835,2800677.258002363,-2108,-1970,-1890,(MAMS-18937:3612±25),3612,25,-0.01504,-3.7e-4
OBKR_6,4386284.745640851,2795219.8649874316,-2029,-1968,-1894,(MAMS-18890:3611±23),3611,23,-0.00531,-0.00626
OBKR_66,4386284.745640851,2795219.8649874316,-2027,-1966,-1895,(MAMS-18896:3609±22),3609,22,-0.00545,-0.00423
MX258,4236397.10359904,2739910.4793274384,-2027,-1965,-1894,(BE-9207:3608±23),3608,23,-0.01232,-0.00206
KO1014,4690958.354162065,3004215.4560134844,-2030,-1965,-1900,NA,NA,NA,-0.0251,-0.00867
MIB072,4734810.499957264,3002919.146414859,-2031,-1965,-1888,(CRL-20093:3608±26),3608,26,-0.02183,-0.00687
ETM016,6711863.036988586,1837981.3621472851,-2028,-1961,-1890,(MAMS-41116:3605±25),3605,25,0.02505,-0.0358
KO1013,4690958.354162065,3004215.4560134844,-2027,-1961,-1892,(MAMS-30789:3605±24),3605,24,-0.02231,-0.01247
OBKR_73,4386284.745640851,2795219.8649874316,-2026,-1959,-1892,(MAMS-18898:3603±23),3603,23,-0.01166,-3.8e-4
UNTA85_1412,4387180.771639637,2801121.8193965596,-2027,-1957,-1890,(MAMS-18951:3602±25),3602,25,-0.00728,-0.00494
OBKR_81,4386284.745640851,2795219.8649874316,-2026,-1957,-1891,(MAMS-18902:3602±24),3602,24,-0.00485,-0.00184
CHL001,4686061.524301872,3024170.945077553,-2020,-1955,-1890,NA,NA,NA,-0.02327,-0.00957
MIS001,4734810.499957264,3002919.146414859,-2023,-1955,-1892,(MAMS-30493:3601±19),3601,19,-0.02514,-0.00849
I0164,4399856.615859595,3187585.851669399,-2026,-1953,-1888,(MAMS-21497:3599±25),3599,25,-0.02452,-0.00734
OBKR_67_d,4386284.745640851,2795219.8649874316,-2024,-1953,-1890,(MAMS-18897:3599±22),3599,22,0.00637,-3.6e-4
KO1010,4690958.354162065,3004215.4560134844,-2025,-1953,-1889,(MAMS-30787:3599±24),3599,24,-0.0237,-0.0098
OBKR_2,4386284.745640851,2795219.8649874316,-2024,-1953,-1890,(MAMS-18888:3599±22),3599,22,0.00132,-0.00239
RISE486.SG,4350795.051074234,2460955.4147233656,-2134,-1951,-1771,(ETH-12913:3595±55),3595,55,0.03081,0.01072
I0945,7262924.003292265,4481313.245521857,-2200,-1950,-1700,NA,NA,NA,-0.03278,-0.01456
I7691,2773376.0742982705,2027742.0094556161,-2200,-1950,-1700,NA,NA,NA,0.01667,0.01827
I7692,2773376.0742982705,2027742.0094556161,-2200,-1950,-1700,NA,NA,NA,0.01742,0.01294
SUA007,4255284.2026785575,1864440.5911192207,-2024,-1950,-1888,(MAMS-39540:3597±22),3597,22,0.03528,0.01774
MX254,4236397.10359904,2739910.4793274384,-2250,-1950,-1650,NA,NA,NA,-0.00447,0.00224
I20750,5149859.644152881,2812786.1944600022,-2300,-1950,-1600,NA,NA,NA,-0.02258,-0.00244
PMI010,4645165.081095306,3014894.637451002,-2031,-1949,-1828,(KIA-35084:3595±30),3595,30,-0.02803,-0.01039
OBKR_9A,4386284.745640851,2795219.8649874316,-2024,-1949,-1888,(MAMS-18891:3596±22),3596,22,0.00119,1.4e-4
I9127,5677647.654924763,1463959.5615516251,-2210,-1945,-1680,NA,NA,NA,0.0389,-0.02103
I9129,5677647.654924763,1463959.5615516251,-2210,-1945,-1680,NA,NA,NA,0.04126,-0.01735
I9130,5677647.654924763,1463959.5615516251,-2210,-1945,-1680,NA,NA,NA,0.04234,-0.01221
I9131,5677647.654924763,1463959.5615516251,-2210,-1945,-1680,NA,NA,NA,0.0439,-0.01143
rath1.SG,3301928.4082070612,3691561.9215345634,-2029,-1944,-1829,(UBA-8707:3591±29),3591,29,-0.02806,-0.0083
CHL006,4686061.524301872,3024170.945077553,-2028,-1943,-1831,(MAMS-40618:3591±28),3591,28,-0.02581,-0.00882
RISE97.SG,4514075.344735865,3609921.4187697545,-2028,-1942,-1828,(OxA-28986:3590±29),3590,29,-0.02144,-0.00371
RISE349.SG,5163875.031203527,2645003.455111598,-2033,-1941,-1779,(OxA-30987:3588±34),3588,34,0.00585,-0.01082
KO1009,4690958.354162065,3004215.4560134844,-2024,-1940,-1882,(MAMS-30786:3589±24),3589,24,-0.01081,-0.00253
ALA024,6662170.391969313,1871626.969285203,-2112,-1939,-1776,(MAMS-33690:3586±39),3586,39,0.02918,-0.03304
I0946,7262924.003292265,4481313.245521857,-2131,-1936,-1749,(AA-90948:3584±55),3584,55,-0.03761,-0.01189
I0418_published,6909318.2054998465,4074458.5354658505,-2129,-1935,-1752,(AA-53802:3583±52),3583,52,-0.05307,-0.02387
POST_1,4387138.001618896,2798453.566352684,-2026,-1934,-1826,(MAMS-18952:3583±28),3583,28,-0.01104,-9.8e-4
I5515,3490163.2399369096,3739906.593368471,-2109,-1932,-1774,(SRR-292:3581±40),3581,40,-0.01666,-0.00284
Spiginas2,5096335.714280126,3696450.9666746734,-2131,-1931,-1747,(Poz-61573:3580±60),3580,60,-0.04044,0.01433
OBKR_117_d,4386284.745640851,2795219.8649874316,-2021,-1930,-1829,(MAMS-18911:3581±23),3581,23,-0.02216,-0.00436
EUG11.SG,3695245.2498319577,2260309.2260430614,-2026,-1930,-1780,(Beta-471249:3580±30),3580,30,0.00269,0.01033
MIB047,4734810.499957264,3002919.146414859,-2019,-1926,-1828,(CRL-19425:3578±22),3578,22,-0.02557,-0.00879
I0984,7407221.976355523,4447385.029770406,-2022,-1921,-1778,(OxA-12530:3572±29),3572,29,-0.02969,-0.0139
MIB046,4734810.499957264,3002919.146414859,-2017,-1921,-1783,(CRL-19424:3573±22),3573,22,-0.02724,-0.00818
MIB079,4734810.499957264,3002919.146414859,-2017,-1920,-1782,(CRL-20101:3572±23),3572,23,-0.0272,-0.00411
WEHR_1415adult,4381102.614315375,2793604.497407284,-2013,-1920,-1828,(MAMS-18929:3573±19),3573,19,-0.02688,-0.00763
KO1006,4690958.354162065,3004215.4560134844,-2018,-1918,-1779,(UGAMS-9623:3570±25),3570,25,-0.02432,-0.00679
R22.SG,4188951.2871322944,1969329.3518641726,-2014,-1917,-1783,(UCIAMS-198885:3570±20),3570,20,0.03257,0.01361
MIB075,4734810.499957264,3002919.146414859,-2017,-1917,-1780,(CRL-20097:3569±24),3569,24,-0.02115,-0.00776
MIB062,4734810.499957264,3002919.146414859,-2019,-1916,-1777,(CRL-19437:3568±27),3568,27,-0.02089,-0.00603
MIB060,4734810.499957264,3002919.146414859,-2012,-1915,-1782,(MAMS-30480:3568±19),3568,19,-0.02532,-0.00749
OBKR_96,4386284.745640851,2795219.8649874316,-2014,-1915,-1780,(MAMS-18910:3567±23),3567,23,-0.00194,-9.8e-4
ALA015,6662170.391969313,1871626.969285203,-2017,-1914,-1777,(MAMS-33683:3566±26),3566,26,0.02482,-0.03428
I3756,3200505.738066843,1816060.0788465817,-2015,-1913,-1778,(PSUAMS-2077:3565±25),3565,25,0.01551,0.01745
I7805,4731674.71331183,1547017.6467710792,-2015,-1913,-1778,(PSUAMS-6467:3565±25),3565,25,0.03712,-0.00257
TORTF.SG,3755886.3599156295,2253046.7147614243,-2008,-1912,-1782,(UCAIMS-223207:3565±15),3565,15,4e-4,0.0047
MIB028,4734810.499957264,3002919.146414859,-2011,-1910,-1778,(CRL-19411:3562±22),3562,22,-0.02623,-0.0076
I10268,6657611.268469082,1443207.0528921008,-2009,-1908,-1778,(OS-139225:3560±20),3560,20,0.02857,-0.03241
N17.SG,4920140.772921253,3320088.9910324113,-2017,-1907,-1774,(Poz-77332:3560±30),3560,30,-0.03449,-0.01262
I2609,3548736.129671003,3606618.604259042,-2026,-1906,-1768,(Poz-83423:3560±40),3560,40,-0.02153,-0.00619
PMI009,4645165.081095306,3014894.637451002,-2021,-1906,-1772,(UtC-13190:3560±35),3560,35,-0.0134,-0.00403
MIB020,4734810.499957264,3002919.146414859,-2007,-1905,-1777,(MAMS-30472:3557±18),3557,18,-0.02383,-0.00548
UNTA58_152,4387186.014689835,2800677.258002363,-2010,-1905,-1777,(MAMS-18942:3558±23),3558,23,-0.00708,-0.00214
ALA084,6662170.391969313,1871626.969285203,-2011,-1903,-1775,(MAMS-41108:3556±25),3556,25,0.02033,-0.03668
RISE179.SG,4549103.06767381,3593716.13668966,-2013,-1902,-1774,(OxA-29193:3556±28),3556,28,-0.03146,-0.01201
MIB057,4734810.499957264,3002919.146414859,-2013,-1902,-1774,(CRL-19433:3556±28),3556,28,-0.02228,-0.0076
I1020,7407221.976355523,4447385.029770406,-2015,-1900,-1772,(OxA-12533:3555±31),3555,31,-0.0514,-0.025
SZ1.SG,4925381.378688983,2606382.3684530845,-3000,-1900,-800,NA,NA,NA,0.00158,-0.01422
ETM004,6711863.036988586,1837981.3621472851,-2000,-1900,-1800,NA,NA,NA,0.02834,-0.03675
ETM005,6711863.036988586,1837981.3621472851,-2000,-1900,-1800,NA,NA,NA,0.02488,-0.03403
ETM006,6711863.036988586,1837981.3621472851,-2000,-1900,-1800,NA,NA,NA,0.02703,-0.03341
ETM014,6711863.036988586,1837981.3621472851,-2000,-1900,-1800,NA,NA,NA,0.02529,-0.03563
ETM026,6711863.036988586,1837981.3621472851,-2000,-1900,-1800,NA,NA,NA,0.0228,-0.03747
BIS130.SG,4130045.091518532,2779361.21769775,-2000,-1900,-1800,NA,NA,NA,-0.01798,-0.00456
BIS385.SG,4130045.091518532,2779361.21769775,-2000,-1900,-1800,NA,NA,NA,-0.01547,-2e-5
I6608_published,3176772.731392774,2029186.2678015898,-2022,-1899,-1750,(Ua-35022:3555±40),3555,40,0.03471,0.02661
UNTA58_153,4387186.014689835,2800677.258002363,-2009,-1899,-1774,(MAMS-18943:3553±24),3553,24,-0.00754,0.00481
